geneName,log2FC,pvalue,ProteinAccessions,ProteinDescriptions,log2 daf2_d15_01,log2 daf2_d15_02,log2 daf2_d15_03,log2 daf2_d15_04,log2 N2_d15_01,log2 N2_d15_02,log2 N2_d15_03,log2 N2_d15_04, -Log.p.value,Student's T-test q-value daf2_d15_N2_d15,log2FC,Student's T-test Test statistic daf2_d15_N2_d15,Sign p-val: 0.05 
"C55A6,4",2.46595,1.69108,P90779,Uncharacterized protein,16.2652,16.4806,17.2099,16.9717,12.9608,13.9114,16.4527,13.7386,1.69108,0.0184714,2.46595,3.12837,+
sdz-8,-0.20843,0.31035,P90780,SKN-1 Dependent Zygotic transcript,12.8286,11.7426,11.9863,11.9976,12.3463,12.0483,12.2218,12.7725,0.31035,0.409049,-0.20843,-0.736192,
"C55A6,7",2.18331,2.74507,P90781,Uncharacterized protein,15.4765,14.5027,13.6288,14.3314,12.0624,12.1605,12.2335,12.7497,2.74507,0.00317044,2.18331,5.31801,+
prg-1,-0.86417,1.84396,P90786,Piwi-like protein,14.4708,14.5769,14.9101,15.0919,15.7417,15.1342,15.5035,16.1268,1.84396,0.0141263,-0.86417,-3.40975,+
mans-1,0.0771537,0.0767016,P90787,"alpha-1,2-Mannosidase",14.3959,15.3127,14.7948,15.502,15.0595,14.322,15.5591,14.7563,0.0767016,0.791562,0.0771537,0.213369,
"CELE_D2030,2",-1.06868,1.89159,P90788,Uncharacterized protein,10.9335,10.7257,12.0314,10.8122,12.2097,12.1427,12.206,12.2191,1.89159,0.0125771,-1.06868,-3.49941,+
"D2030,4",-0.389497,1.1923,P90789,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 7,17.1473,17.3562,16.7894,17.1773,17.8514,17.3034,17.3465,17.527,1.1923,0.0513164,-0.389497,-2.26367,
"CELE_D2030,3",-2.88491,3.43252,P90790,Uncharacterized protein,11.9726,12.0098,11.0784,11.8625,15.1377,13.6282,14.8868,14.8103,3.43252,0.00132,-2.88491,-7.17816,+
"T25G3,4",-0.144603,0.221698,P90795,"Probable glycerol-3-phosphate dehydrogenase, mitochondrial",16.5906,16.7479,16.169,16.4986,16.8836,16.3746,16.158,17.1684,0.221698,0.520422,-0.144603,-0.553058,
"F08B4,7",3.75,5.05047,P90815,U1 small nuclear ribonucleoprotein C,16.0823,15.3737,16.305,16.3769,12.5562,12.0961,11.9778,12.5077,5.05047,0,3.75,13.8279,+
"F10C2,4",-0.754253,0.415416,P90829,DNA polymerase delta catalytic subunit,12.214,13.7901,14.3573,15.6059,15.3286,13.8281,14.3788,15.4488,0.415416,0.309215,-0.754253,-0.938477,
rtcb-1,0.327574,0.873961,P90838,tRNA-splicing ligase RtcB homolog,13.5131,13.0682,13.5488,13.4437,12.6696,13.0005,13.38,13.2132,0.873961,0.100545,0.327574,1.73369,
smgl-1,-0.597407,1.34084,P90841,Uncharacterized protein,12.2071,12.0631,11.6079,12.0883,12.036,12.6158,12.9619,12.7425,1.34084,0.0374877,-0.597407,-2.51457,+
"CELE_F26E4,4",0.495151,0.228716,P90847,Uncharacterized protein,13.5884,14.1986,13.7764,12.9033,14.9943,11.2363,12.3592,13.8962,0.228716,0.511004,0.495151,0.568084,
cco-1,0.926352,2.43788,P90849,Cytochrome C Oxidase,17.2014,17.5072,16.8947,17.2273,16.6819,15.9878,16.0798,16.3758,2.43788,0.00456927,0.926352,4.61127,+
"F26E4,3",-0.670095,1.45121,P90850,"Uncharacterized peptidase C1-like protein F26E4,3",12.9049,13.4027,12.5822,13.0807,13.3022,13.5249,14.1482,13.6755,1.45121,0.0296288,-0.670095,-2.7041,+
"CELE_F36A2,7",-0.261942,0.874675,P90860,Uncharacterized protein,16.6617,16.8993,16.4775,16.6102,17.0865,16.7013,16.7277,17.1809,0.874675,0.100431,-0.261942,-1.73488,
phip-1,0.596763,0.968374,P90861,Protein HIstidine Phosphatase,15.3718,14.4273,14.842,15.497,14.6466,13.8662,14.733,14.5052,0.968374,0.0824043,0.596763,1.89066,
"CELE_F36A2,9",-0.308869,0.842135,P90862;Q8I4J6,Uncharacterized protein,12.1717,12.0677,11.7427,12.0582,12.3546,12.0007,12.1778,12.7427,0.842135,0.107286,-0.308869,-1.68062,
"CELE_F39H11,1",0.272112,0.26718,P90867,Uncharacterized protein,13.434,14.3669,13.4387,14.5202,13.531,13.6954,14.4503,12.9946,0.26718,0.459894,0.272112,0.648733,
pbs-7,-0.174581,0.312366,P90868,Proteasome subunit beta,17.9467,17.3497,18.0465,18.2813,17.9578,18.0603,17.8607,18.4439,0.312366,0.406597,-0.174581,-0.740205,
"CELE_F49C12,9",-0.72066,3.57547,P90879,Uncharacterized protein,15.0949,15.2085,15.1413,15.3109,15.7518,16.1172,15.8082,15.9608,3.57547,0.00106364,-0.72066,-7.62254,+
"CELE_F55H12,4",0.562677,1.11839,P90889,Uncharacterized protein,18.1654,18.0274,18.4282,18.3646,17.1206,18.0987,18.0952,17.4203,1.11839,0.0601176,0.562677,2.1401,
"F56F10,1",0.754445,2.12951,P90893,"Putative serine protease F56F10,1",15.4244,15.5826,15.5741,15.9248,15.2214,14.9854,14.4699,14.8115,2.12951,0.00860985,0.754445,3.96355,+
rde-12,0.540641,1.05537,P90897,DEAD-box ATP-dependent RNA helicase rde-12,16.6527,16.2818,16.9123,16.9402,15.5763,16.4378,16.5365,16.0737,1.05537,0.069366,0.540641,2.03519,
ifa-4,-0.0310698,0.0537208,P90900,Intermediate filament protein ifa-4,18.2653,18.0553,18.39,18.7537,18.3574,18.2522,18.1737,18.8055,0.0537208,0.848623,-0.0310698,-0.152691,
ifa-1,0.0675721,0.194526,P90901,Intermediate filament protein ifa-1,18.6783,18.7108,18.791,18.8152,18.3554,18.8289,18.5856,18.955,0.194526,0.562856,0.0675721,0.493862,
gfi-2,-2.69875,2.07455,P90902;Q95ZS1,GEI-4 (Four) Interacting protein,12.4702,12.0096,10.9464,11.2087,16.0406,14.3559,13.2461,13.7873,2.07455,0.00913853,-2.69875,-3.8538,+
"CELE_K02B12,7",-0.348384,0.242294,P90904,Uncharacterized protein,14.3538,11.8451,13.228,14.1024,14.1431,13.6832,13.5559,13.5406,0.242294,0.492281,-0.348384,-0.596877,
"CELE_K07A1,10",0.832115,1.4248,P90915,Uncharacterized protein,14.9826,15.8957,15.0775,15.3956,14.1527,14.0638,14.778,15.0284,1.4248,0.0316203,0.832115,2.65847,+
lin-53,0.130425,0.274261,P90916,Probable histone-binding protein lin-53,16.5843,16.468,16.8924,16.9522,16.6739,16.8811,16.6766,16.1436,0.274261,0.45162,0.130425,0.663288,
"CELE_K07A12,1",0.807608,0.675339,P90919,Uncharacterized protein,16.2929,14.5689,15.1558,16.8235,15.2493,14.2633,15.3921,14.7058,0.675339,0.1588,0.807608,1.3995,
egg-6,-0.443111,0.991019,P90920,Leucine-rich repeat-containing protein egg-6,13.0279,13.1437,13.1201,13.7147,13.4705,14.0896,13.8538,13.365,0.991019,0.0779189,-0.443111,-1.92827,
asg-1,-0.810515,1.49473,P90921,"Probable ATP synthase subunit g 1, mitochondrial",17.1011,16.6903,17.4695,17.8425,17.9158,18.3452,17.7355,18.349,1.49473,0.0272111,-0.810515,-2.77972,+
"CELE_K07A12,4",1.81158,3.78684,P90922;Q564V6,Uncharacterized protein,14.1226,14.13,14.5031,13.8225,12.3898,12.015,12.1495,12.7776,3.78684,0.00118033,1.81158,8.32185,+
clic-1,0.279432,1.30994,P90961,Clathrin light chain,17.2961,17.4278,17.4342,17.7185,17.2608,17.1781,17.3221,16.9978,1.30994,0.039911,0.279432,2.46203,+
"T24B1,1",-0.375575,0.733028,P90970,Golgin-84,12.2739,12.0439,11.1641,11.9451,12.3347,12.0481,12.3454,12.2011,0.733028,0.137464,-0.375575,-1.49748,
uaf-1,0.113602,0.23705,P90978;Q8MXS2,Splicing factor U2AF 65 kDa subunit;U2AF splicing factor,16.6922,16.8625,16.243,16.4286,16.6005,16.2026,16.2213,16.7477,0.23705,0.499111,0.113602,0.5858,
pkc-2,-0.6629,0.495926,P90980,Protein kinase C-like 2,13.8006,14.686,14.3406,14.6655,15.8202,14.2894,13.837,16.1977,0.495926,0.249168,-0.6629,-1.08591,
rps-29,-2.76965,2.05761,P90983,"Ribosomal Protein, Small subunit",15.7912,15.6177,16.0242,15.3904,18.5725,19.1741,16.4533,19.7021,2.05761,0.00924907,-2.76965,-3.8203,+
misc-1,0.730807,1.85787,P90992,MItochondrial Solute Carrier,16.4142,16.2431,16.4149,16.9588,15.3703,15.8241,16.0562,15.8573,1.85787,0.0137337,0.730807,3.43583,+
mrpl-41,-0.327675,0.69394,P90993,"39S ribosomal protein L41, mitochondrial",14.7846,14.9395,15.1428,15.5585,15.5661,15.139,15.2203,15.8105,0.69394,0.151474,-0.327675,-1.4312,
"djr-1,1",-0.518385,1.03495,P90994,"Glutathione-independent glyoxalase DJR-1,1",16.4271,16.4356,16.4729,16.4024,16.3947,16.6685,17.2081,17.5403,1.03495,0.0718342,-0.518385,-2.00124,
csn-5,-1.03998,2.53564,P91001,COP9 signalosome complex subunit 5,15.4657,15.9036,15.1215,15.8147,16.4227,16.9226,16.6941,16.4261,2.53564,0.00381781,-1.03998,-4.82904,+
dhs-1,-0.705845,1.06376,P91013,"DeHydrogenases, Short chain",13.1488,13.0413,13.528,12.8376,13.1881,14.682,13.8626,13.6464,1.06376,0.0676851,-0.705845,-2.04914,
hpo-32,-0.337543,1.13448,P91017,Uncharacterized protein,14.8936,15.2836,15.2439,14.8007,15.2172,15.3043,15.6645,15.3859,1.13448,0.058203,-0.337543,-2.16694,
"C07D8,6",0.2889,1.10718,P91020,Uncharacterized protein,17.688,18.1732,18.0329,17.8567,17.4902,17.8317,17.7596,17.5137,1.10718,0.061429,0.2889,2.12141,
chdp-1,0.161508,0.356562,P91027,Calponin Homology Domain containing Protein,18.6723,18.8978,18.5956,18.7916,18.8502,18.2219,18.3029,18.9362,0.356562,0.362666,0.161508,0.8268,
ugt-28,-0.0641353,0.0253015,P91038,UDP-GlucuronosylTransferase,15.4406,15.869,14.607,15.9845,17.8268,14.0321,15.0208,15.2778,0.0253015,0.928734,-0.0641353,-0.0740132,
sptl-1,0.357972,1.18524,P91079,Serine palmitoyltransferase 1,15.0131,14.7715,14.6177,15.26,14.7691,14.44,14.5471,14.4743,1.18524,0.0520613,0.357972,2.25183,
"C32E8,4",1.25654,2.15365,P91126,Uncharacterized protein,13.7301,13.3115,14.2606,14.3848,12.5426,12.3468,12.5505,13.2211,2.15365,0.00819714,1.25654,4.01228,+
tppp-1,0.575772,3.62151,P91127,Tubulin polymerization-promoting protein homolog,17.8116,17.8826,17.705,17.9712,17.2596,17.3133,17.3588,17.1357,3.62151,0.00110377,0.575772,7.77047,+
rpl-13,-0.93501,1.55366,P91128,60S ribosomal protein L13,18.1864,18.1926,18.273,18.4242,18.2889,19.4979,19.7478,19.2814,1.55366,0.0242954,-0.93501,-2.88302,+
"C32E8,9",0.123862,0.16883,P91130,Uncharacterized protein,15.5077,15.8268,15.7311,16.0581,15.9441,15.6427,14.9328,16.1088,0.16883,0.604069,0.123862,0.436262,
ubr-1,1.07898,0.787068,P91133,E3 ubiquitin-protein ligase ubr-1,14.5516,15.3702,16.8015,15.1548,15.775,14.3328,13.6536,13.8008,0.787068,0.121666,1.07898,1.58847,
adss-1,-0.215755,0.564788,P91134,Adenylosuccinate synthetase,18.1054,18.0391,17.9866,18.2526,18.3966,17.9992,18.0999,18.7511,0.564788,0.209368,-0.215755,-1.20826,
nas-9,0.799576,0.285445,P91137,Zinc metalloproteinase nas-9,11.2768,15.8081,15.5457,15.6639,13.703,13.1688,13.347,14.8773,0.285445,0.437028,0.799576,0.686101,
ndx-7,0.228965,0.323487,P91148,Putative nudix hydrolase 7,14.6436,14.7676,15.0994,15.4216,15.3214,14.2469,14.9831,14.4649,0.323487,0.395543,0.228965,0.762243,
"C43E11,9",-0.57363,1.65142,P91154,60S ribosome subunit biogenesis protein NIP7 homolog,15.2334,15.5163,15.5819,15.2656,15.929,15.6548,15.8698,16.4381,1.65142,0.0198142,-0.57363,-3.05687,+
cdc-6,0.281893,0.185302,P91155,Cell Division Cycle related,12.2227,12.0741,11.64,12.0432,12.5761,11.357,10.2209,12.6984,0.185302,0.577992,0.281893,0.473375,
acin-1,0.384707,1.00742,P91156,ACINus (Mammalian Apoptotic Chromatin condensation Inducer in the Nucleus) homolog,16.1046,16.0592,15.9221,16.1979,15.846,15.1676,15.6842,16.0473,1.00742,0.0755131,0.384707,1.9555,
"C50F2,3",-0.793073,1.96845,P91175,Uncharacterized protein,14.4151,14.7712,14.216,14.3587,15.6891,15.0235,14.8669,15.3538,1.96845,0.0112432,-0.793073,-3.64631,+
"C50F2,4",2.49118,3.73243,P91177,Uncharacterized protein,17.4944,17.6905,16.9437,17.3771,15.4838,14.5223,14.3756,15.1594,3.73243,0.00113684,2.49118,8.13682,+
fkb-5,0.133985,0.227407,P91180;Q95Q60,Peptidylprolyl isomerase,16.5984,16.4769,16.7535,16.8799,16.6175,16.4885,15.9985,17.0682,0.227407,0.512904,0.133985,0.565289,
dnj-7,0.551147,0.508533,P91189,DNaJ domain (Prokaryotic heat shock protein),15.5257,14.4923,15.3921,14.5421,15.2234,13.2653,14.5848,14.6741,0.508533,0.242107,0.551147,1.10854,
"CELE_D2092,4",-1.03408,3.17075,P91194,Uncharacterized protein,15.5698,15.8986,15.4778,15.8792,16.9809,16.5211,16.5461,16.9137,3.17075,0.00196743,-1.03408,-6.41901,+
ppfr-2,0.0818753,0.0974016,P91198,Protein Phosphatase Four Regulatory subunit,15.6623,14.9284,15.2822,14.9539,15.7581,15.2497,14.9426,14.5488,0.0974016,0.745916,0.0818753,0.266066,
grsp-4,0.0593047,0.106535,P91207,Glycine Rich Secreted Protein,16.3846,16.6577,16.3881,16.6917,16.1794,16.1229,16.7176,16.8651,0.106535,0.725665,0.0593047,0.288784,
"CELE_F07E5,5",0.324378,0.306593,P91223,Uncharacterized protein,16.1732,16.1545,14.8094,14.7239,15.0304,15.0806,14.7838,15.6687,0.306593,0.413307,0.324378,0.728696,
"CELE_F08D12,7",-0.12997,0.283071,P91230,Uncharacterized protein,16.5458,16.5528,16.5357,17.1919,16.8715,16.6229,16.7531,17.0987,0.283071,0.439922,-0.12997,-0.681276,
"CELE_F08D12,3",-1.79431,1.21347,P91237,Uncharacterized protein,14.1275,14.0163,13.1202,10.8748,15.3295,14.6566,14.9335,14.3965,1.21347,0.0488431,-1.79431,-2.29918,+
srpa-72,-0.0622158,0.0991425,P91240,Signal recognition particle subunit SRP72,16.5076,15.8975,16.1405,16.8249,16.3409,16.1957,16.3812,16.7015,0.0991425,0.741602,-0.0622158,-0.27042,
dnj-9,-0.162257,0.111766,P91243,DNaJ domain (Prokaryotic heat shock protein),14.7564,15.1226,14.237,15.2296,16.3444,14.8284,14.8227,13.9993,0.111766,0.714964,-0.162257,-0.301656,
col-20,-0.536711,1.28983,P91249,COLlagen,11.7019,11.8212,11.6999,11.9509,12.4994,11.7516,12.3152,12.7545,1.28983,0.0414109,-0.536711,-2.42794,+
col-73,-0.948385,1.61634,P91250,COLlagen,15.894,14.8656,15.1884,15.7293,16.0542,16.509,16.8951,16.0126,1.61634,0.0215765,-0.948385,-2.99411,+
gst-6,-0.281802,0.132591,P91252,Probable glutathione S-transferase 6,17.3061,14.4744,16.5756,14.1481,15.8938,15.9566,15.4136,16.3673,0.132591,0.671657,-0.281802,-0.35196,
gst-7,0.74398,3.36773,P91253,Probable glutathione S-transferase 7,17.7666,17.6393,17.8494,17.9371,17.0467,16.8166,17.1492,17.2041,3.36773,0.00143126,0.74398,6.98387,+
pgal-1,-0.877892,1.75279,P91268,Probable peptidyl-alpha-hydroxyglycine alpha-amidating lyase pgal-1,14.3058,14.0654,13.9506,14.1897,15.0357,14.2814,15.4995,15.2065,1.75279,0.0164958,-0.877892,-3.24081,+
"CELE_F25B4,7",-0.481807,1.09469,P91270,Uncharacterized protein,12.321,12.0492,11.5304,11.8387,12.5452,12.1708,12.1493,12.8012,1.09469,0.0627648,-0.481807,-2.10061,
ima-2,-0.22653,0.818579,P91276,Importin subunit alpha-2,16.0105,15.9172,15.9572,16.394,16.4416,16.0787,16.2521,16.4128,0.818579,0.112819,-0.22653,-1.64126,
hrpk-1,-0.101595,0.0405139,P91277,Heterogeneous nuclear RibonucleoProtein (HnRNP) K homolog,16.4956,18.4605,16.6064,17.0994,16.4705,16.1537,17.0056,19.4385,0.0405139,0.883236,-0.101595,-0.116665,
"CELE_F27C1,6",-0.530704,0.830871,P91280,Uncharacterized protein,12.0823,12.0533,11.772,11.5698,11.6292,12.2599,12.9465,12.7646,0.830871,0.11018,-0.530704,-1.66181,
atp-3,-0.00255013,0.00599714,P91283;Q7JNG1,ATP synthase subunit,19.2812,18.955,19.5212,19.5679,19.2733,19.3573,19.3211,19.3839,0.00599714,0.981877,-0.00255013,-0.017917,
"CELE_F27C1,2",-0.791207,1.73255,P91284;Q6BEW1,Uncharacterized protein,16.0392,15.3587,15.5002,16.0657,16.5236,16.3645,16.2397,17.0009,1.73255,0.0171786,-0.791207,-3.20377,+
ubl-5,-1.73795,3.1405,P91302,Ubiquitin-like protein 5,15.4869,15.7367,15.485,16.6197,17.4358,17.5384,17.6772,17.6286,3.1405,0.00194525,-1.73795,-6.33556,+
vha-10,0.178831,0.240716,P91303,Probable V-type proton ATPase subunit G,19.8936,20.6349,19.48,19.87,20.1096,19.3398,19.6598,20.0539,0.240716,0.494237,0.178831,0.593549,
cey-2,-0.966642,2.98941,P91306,"C, Elegans Y-box",17.297,17.3067,17.0947,17.5524,18.2677,18.0951,18.0942,18.6603,2.98941,0.00262304,-0.966642,-5.93113,+
"F53E10,6",0.411358,0.766756,P91318,RRP15-like protein,14.2246,15.1873,14.3997,14.6414,14.2394,14.5088,14.3113,13.7481,0.766756,0.128193,0.411358,1.55435,
"CELE_F53E10,1",-0.503011,0.281105,P91321,Uncharacterized protein,15.8697,16.5842,13.2356,14.9213,15.8774,15.803,15.778,15.1645,0.281105,0.442069,-0.503011,-0.677272,
"CELE_F55F8,2",-0.75651,2.03185,P91340,Uncharacterized protein,12.9668,13.3425,13.0374,13.598,13.6679,13.9616,14.3426,13.9987,2.03185,0.0094817,-0.75651,-3.76963,+
"F55F8,3",-1.40707,2.60728,P91341,Periodic tryptophan protein 2 homolog,12.5795,12.7893,12.9313,12.9799,13.8129,14.534,13.7399,14.8215,2.60728,0.00351346,-1.40707,-4.99275,+
wdr-12,-1.09877,1.33992,P91343,Ribosome biogenesis protein WDR12 homolog,15.0402,14.9134,13.2883,14.6962,15.7156,15.2335,15.9768,15.4073,1.33992,0.0374443,-1.09877,-2.51301,+
mff-2,-0.46445,1.47444,P91344,Mitochondrial Fission Factor,16.3022,16.4324,15.9104,15.9895,16.8294,16.2991,16.6405,16.7234,1.47444,0.0281706,-0.46445,-2.7444,+
spd-5,-0.963558,4.66295,P91349,Spindle-defective protein 5,14.7711,14.8303,14.7313,14.9215,15.6719,15.7009,15.7552,15.9805,4.66295,0,-0.963558,-11.8605,+
npp-6,-0.718213,2.21736,P91350,Nuclear Pore complex Protein,14.4709,14.617,14.0697,14.2421,14.9327,14.8658,15.0524,15.4218,2.21736,0.00707667,-0.718213,-4.1424,+
fncm-1,-3.51773,4.40082,P91352,FANCM (Fanconi anemia complex component M) homolog,16.3738,16.7981,16.5007,17.3357,20.2168,20.0568,20.9812,19.8244,4.40082,0.00056338,-3.51773,-10.6809,+
mrpl-24,0.7694,1.67046,P91353,"Probable 39S ribosomal protein L24, mitochondrial",15.8218,16.1426,15.7058,15.9951,15.2021,14.6153,15.0434,15.7269,1.67046,0.0190672,0.7694,3.09113,+
zipt-11,-0.81519,0.933482,P91354,"Zrt (ZRT), Irt-(IRT-) like Protein Transporter",14.7609,13.7267,15.1193,14.9121,14.9408,14.9362,15.6382,16.2646,0.933482,0.0887702,-0.81519,-1.8327,
"CELE_K11H12,7",-0.095757,0.241744,P91372,Uncharacterized protein,17.9931,17.9317,18.1003,18.1361,18.2162,17.7462,18.487,18.0949,0.241744,0.492892,-0.095757,-0.595717,
"CELE_K11H12,8",1.02971,3.69013,P91373,Uncharacterized protein,15.6074,15.6023,15.3835,15.792,14.6071,14.78,14.3057,14.5735,3.69013,0.00109924,1.02971,7.99543,+
rpl-15,-0.99274,3.34134,P91374,60S ribosomal protein L15,17.5876,17.4177,17.7785,17.6734,18.5851,18.5951,18.9215,18.3265,3.34134,0.00146324,-0.99274,-6.90597,+
"K11H12,1",1.25682,0.742118,P91375,"Putative bolA-like protein K11H12,1",15.6784,15.0001,15.286,16.2154,15.9517,14.6302,12.155,14.4158,0.742118,0.134772,1.25682,1.51283,
ostd-1,-0.698732,1.73011,P91390,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2,15.276,15.6065,16.0475,15.7371,16.0987,16.229,16.3492,16.785,1.73011,0.0172516,-0.698732,-3.19931,+
cey-3,-0.632098,1.44116,P91398,"C, Elegans Y-box",15.8392,16.6519,16.0656,16.6577,16.9572,16.6887,16.8776,17.2192,1.44116,0.0301618,-0.632098,-2.68672,+
"CELE_M01E11,2",-2.99755,3.77026,P91401,Uncharacterized protein,12.125,11.7993,11.7432,12.0212,15.1114,14.5815,14.1811,15.8049,3.77026,0.00117391,-2.99755,-8.26511,+
"T01B11,2",-3.41774,4.18778,P91408,Alanine--glyoxylate aminotransferase 2-like,12.4568,11.8133,11.7355,11.4364,14.8211,15.3105,14.9407,16.0408,4.18778,0.001,-3.41774,-9.80232,+
syx-4,-0.58848,0.449201,P91409,Putative syntaxin-4,15.0644,15.2971,15.304,12.8938,15.3396,15.1904,15.0715,15.3117,0.449201,0.284188,-0.58848,-1.00101,
"T01D1,4",3.12524,1.84559,P91416,"1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase homolog 1",15.2328,15.3016,14.9449,15.8449,12.3275,14.285,12.3054,9.90545,1.84559,0.014107,3.12524,3.4128,+
"CELE_T03F1,11",-0.448133,2.31558,P91423,Uncharacterized protein,17.6956,17.5372,17.9268,17.7334,18.0583,18.1621,18.3555,18.1097,2.31558,0.00543635,-0.448133,-4.34759,+
pgk-1,-0.036788,0.0958863,P91427,Probable phosphoglycerate kinase,17.9673,17.9317,18.2871,18.2879,17.9494,18.0235,18.3715,18.2768,0.0958863,0.748792,-0.036788,-0.262267,
uba-5,0.2717,1.09702,P91430,Ubiquitin-like modifier-activating enzyme 5,16.3367,16.2913,16.1486,15.9177,15.9178,15.7639,16.1455,15.7803,1.09702,0.0625747,0.2717,2.1045,
"CELE_T10H10,2",0.163063,0.190636,P91442,Sulfhydryl oxidase,15.023,15.1112,15.5417,15.4635,15.4021,14.7193,14.5082,15.8576,0.190636,0.569612,0.163063,0.485248,
"CELE_T19B4,5",0.871928,1.34738,P91453,Uncharacterized protein,14.4651,15.409,14.724,14.9236,13.2181,14.5274,14.0417,14.2469,1.34738,0.0370397,0.871928,2.52572,+
dnj-21,1.96943,2.90076,P91454,Mitochondrial import inner membrane translocase subunit TIM14,15.4141,15.4581,15.2683,16.0603,13.5539,12.7983,14.2343,13.7367,2.90076,0.00291777,1.96943,5.70305,+
"T19B4,3",0.497015,2.43263,P91455,Adenine phosphoribosyltransferase,15.7867,16.2085,15.9259,16.0663,15.5983,15.5105,15.5583,15.3323,2.43263,0.00475706,0.497015,4.59976,+
npp-7,0.596497,1.8561,P91457,Nuclear Pore complex Protein,15.5321,15.7494,15.6801,16.0787,15.281,15.15,14.8092,15.4141,1.8561,0.0137668,0.596497,3.4325,+
pbs-4,-0.196295,0.200977,P91477,Proteasome subunit beta type-2,16.3067,16.2321,16.5107,17.2573,16.6986,16.006,17.4973,16.8901,0.200977,0.551998,-0.196295,-0.508067,
mrrf-1,-1.9541,0.872111,P91478,"Ribosome-recycling factor, mitochondrial",13.6643,13.6311,14.4549,14.4486,13.5476,16.7418,15.0466,18.6793,0.872111,0.101022,-1.9541,-1.73061,
"CELE_T20F5,6",2.62646,1.27126,P91482,Uncharacterized protein,15.4743,15.5072,15.153,15.5156,12.5597,15.559,10.2206,12.8048,1.27126,0.0432261,2.62646,2.39653,+
"CELE_T23B3,2",-0.182093,0.282271,P91491,Uncharacterized protein,19.6113,20.0183,19.0797,19.2948,20.0759,19.2869,19.5261,19.8436,0.282271,0.440627,-0.182093,-0.679648,
"CELE_T23H2,3",-2.27506,3.65098,P91494,Uncharacterized protein,12.8008,13.1651,12.7936,12.5255,15.0678,14.9457,14.5705,15.8012,3.65098,0.001046,-2.27506,-7.8664,+
npp-12,-1.17421,3.13329,P91495,Nuclear Pore complex Protein,15.3185,15.7893,15.3328,15.3018,16.492,16.4063,16.5054,17.0356,3.13329,0.0019328,-1.17421,-6.3158,+
ssp-16,1.35246,2.41506,P91499,Sperm-specific class P protein 16,16.6799,16.7591,16.9421,16.935,15.9781,15.0168,15.9754,14.9361,2.41506,0.00473636,1.35246,4.56137,+
"CELE_T27A3,6",-1.30898,1.12751,P91500,Molybdopterin synthase catalytic subunit,14.7381,14.595,12.5373,14.1496,14.8759,15.2823,14.8201,16.2777,1.12751,0.0588126,-1.30898,-2.15531,
usp-5,-0.324863,0.638155,P91502,Ubiquitinyl hydrolase 1,16.1259,16.5241,16.2627,16.9055,16.7195,16.7061,16.4343,17.2576,0.638155,0.174048,-0.324863,-1.33576,
fbxa-64,-0.587252,1.30889,P91522,F-box A protein,13.5497,13.7377,13.6543,13.3536,14.1059,13.6756,14.1024,14.7604,1.30889,0.0398694,-0.587252,-2.46025,+
"W09C3,4",-1.21383,1.53623,P91529,Probable DNA-directed RNA polymerase III subunit RPC6,13.129,13.793,14.3166,14.2735,15.2311,14.4799,14.7156,15.9408,1.53623,0.0250173,-1.21383,-2.85235,+
"CELE_ZC204,12",1.91005,0.956682,P91544,Uncharacterized protein,14.9602,14.4066,16.1859,15.0012,14.2703,10.6835,12.9485,15.0114,0.956682,0.084766,1.91005,1.87124,
set-18,-0.295714,0.757705,P91821;Q8I4F7,SET (Trithorax/polycomb) domain containing,12.3122,11.9726,11.7645,12.1098,12.5414,11.9384,12.2506,12.6117,0.757705,0.130783,-0.295714,-1.53911,
msa-1,2.11603,5.48522,P91844,Microfilaria Surface-Associated protein,18.9355,19.0069,18.8039,19.2652,16.9034,16.7201,16.808,17.1159,5.48522,0,2.11603,16.402,+
"F26H9,5",0.17762,0.799945,P91856,Probable phosphoserine aminotransferase,16.6157,16.5385,16.5441,16.4389,16.2267,16.1387,16.4797,16.5817,0.799945,0.11775,0.17762,1.61006,
